股票代码,股票名,年报日期,净资产收益率(%)
sz301071,力量钻石,20151231,22.2451
sz301073,君亭酒店,20151231,65.4174
sz301076,新瀚新材,20151231,40.6062
sz301077,星华新材,20151231,31.5301
sz301078,孩子王,20151231,-20.4065
sz301079,邵阳液压,20151231,1.7501
sz301082,久盛电气,20151231,25.3745
sz301083,百胜智能,20151231,14.6162
sz301089,拓新药业,20151231,8.362
sz301096,百诚医药,20151231,90.5061
sz301097,天益医疗,20151231,30.7749
sz301106,骏成科技,20151231,29.2033
sz301107,瑜欣电子,20151231,19.756
sz301109,军信股份,20151231,5.7909
sz301113,雅艺科技,20151231,48.0291
sz301115,建科股份,20151231,12.2492
sz301116,益客食品,20151231,13.7759
sz301117,佳缘科技,20151231,2.6655
sz301118,恒光股份,20151231,0.0742
sz301120,新特电气,20151231,5.0994
sz301126,达嘉维康,20151231,33.621
sz301127,天源环保,20151231,23.1247
sz301131,聚赛龙,20151231,23.3043
sz301135,瑞德智能,20151231,8.0839
sz301139,元道通信,20151231,25.3783
sz301148,嘉戎技术,20151231,22.8839
sz301149,隆华新材,20151231,20.0523
sz301150,中一科技,20151231,-19.212
sz301158,德石股份,20151231,0.3775
sz301160,翔楼新材,20151231,21.4158
sz301166,优宁维,20151231,20.6273
sz301168,通灵股份,20151231,24.4104
sz301169,零点有数,20151231,64.4855
sz301171,易点天下,20151231,24.9195
sz301178,天亿马,20151231,24.1365
sz301186,超达装备,20151231,11.2145
sz301188,力诺特玻,20151231,26.0266
sz301189,奥尼电子,20151231,24.1855
sz301191,菲菱科思,20151231,38.7252
sz301197,工大科雅,20151231,28.1555
sz301198,喜悦智行,20151231,78.9205
sz301206,三元生物,20151231,6.0149
sz301212,联盛化学,20151231,28.1467
sz301218,华是科技,20151231,34.1549
sz301219,腾远钴业,20151231,2.2842
sz301221,光庭信息,20151231,9.2356
sz301222,浙江恒威,20151231,27.4362
sz301223,中荣股份,20151231,20.9253
sz301226,祥明智能,20151231,20.1277
sz301227,森鹰窗业,20151231,16.1544
sz301229,纽泰格,20151231,18.7275
sz301230,泓博医药,20151231,8.0184
sz301231,荣信文化,20151231,14.9967
sz301233,盛帮股份,20151231,14.9992
sz301237,和顺科技,20151231,32.2993
sz301246,宏源药业,20151231,16.897
sz301248,杰创智能,20151231,32.6436
sz301257,普蕊斯,20151231,-123.8161
sz301258,富士莱,20151231,24.1363
sz301265,华新环保,20151231,8.2816
sz301266,宇邦新材,20151231,24.9077
sz301276,嘉曼服饰,20151231,15.3111
sz301280,珠城科技,20151231,9.6946
sz301281,科源制药,20151231,32.4504
sz301286,侨源股份,20151231,9.1529
sz301290,东星医疗,20151231,54.2717
sz301296,新巨丰,20151231,17.7456
sz301298,东利机械,20151231,7.7028
sz301300,远翔新材,20151231,9.8304
sz301302,华如科技,20151231,30.4942
sz301316,慧博云通,20151231,2.7809
sz301318,维海德,20151231,33.0306
sz301322,绿通科技,20151231,12.2473
sz301327,华宝新能,20151231,14.097
sz301333,诺思格,20151231,38.8606
sz301335,天元宠物,20151231,16.2096
sz301359,东南电子,20151231,15.568
sz301361,众智科技,20151231,25.5431
sz301373,凌玮科技,20151231,21.2765
sz301380,挖金客,20151231,53.833
sz301386,未来电器,20151231,15.9242
sz301396,宏景科技,20151231,7.5441
sz301419,阿莱德,20151231,23.2483
sh600032,浙江新能,20161231,12.0764
sh600532,*ST未来,20161231,6.1959
sh600781,*ST辅仁,20161231,4.2654
sh600905,三峡能源,20161231,6.9876
sh600906,财达证券,20161231,7.991
sh600916,中国黄金,20161231,11.4343
sh600918,中泰证券,20161231,7.7951
sh600935,华塑股份,20161231,0.0793
sh600968,海油发展,20161231,4.766
sh601059,信达证券,20161231,4.8985
sh601077,渝农商行,20161231,16.1354
sh601136,首创证券,20161231,12.0966
sh601156,东航物流,20161231,40.688
sh601236,红塔证券,20161231,2.9477
sh601279,英利汽车,20161231,19.6509
sh601456,国联证券,20161231,7.9724
sh601512,中新集团,20161231,10.3348
sh601528,瑞丰银行,20161231,10.5263
sh601568,北元集团,20161231,26.2715
sh601658,邮储银行,20161231,12.9019
sh601686,友发集团,20161231,22.7606
sh601696,中银证券,20161231,10.2835
sh601698,中国卫通,20161231,5.047
sh601702,华峰铝业,20161231,19.3533
sh601778,晶科科技,20161231,3.4423
sh601816,京沪高铁,20161231,5.6628
sh601827,三峰环境,20161231,11.3833
sh601865,福莱特,20161231,21.8167
sh601963,重庆银行,20161231,15.529
sh603052,可川科技,20161231,21.4238
sh603053,成都燃气,20161231,20.9825
sh603068,博通集成,20161231,40.9653
sh603087,甘李药业,20161231,41.136
sh603093,南华期货,20161231,9.196
sh603095,越剑智能,20161231,12.5281
sh603102,百合股份,20161231,20.3343
sh603109,神驰机电,20161231,15.1429
sh603112,华翔股份,20161231,13.2668
sh603115,海星股份,20161231,12.5048
sh603121,华培动力,20161231,22.6657
sh603150,万朗磁塑,20161231,29.4604
sh603155,新亚强,20161231,14.9984
sh603162,海通发展,20161231,13.4049
sh603171,税友股份,20161231,19.2162
sh603182,嘉华股份,20161231,22.4029
sh603185,弘元绿能,20161231,16.2855
sh603191,望变电气,20161231,17.8572
sh603195,公牛集团,20161231,69.065
sh603212,赛伍技术,20161231,34.9878
sh603217,元利科技,20161231,30.469
sh603221,爱丽家居,20161231,44.3578
sh603236,移远通信,20161231,20.7308
sh603256,宏和科技,20161231,9.9833
sh603261,立航科技,20161231,72.4406
sh603267,鸿远电子,20161231,18.9973
sh603282,亚光股份,20161231,12.0239
sh603290,斯达半导,20161231,7.6721
sh603297,永新光学,20161231,22.9506
sh603317,天味食品,20161231,23.6677
sh603324,盛剑环境,20161231,34.3003
sh603327,福蓉科技,20161231,11.7854
sh603353,和顺石油,20161231,56.0398
sh603379,三美股份,20161231,37.2174
sh603392,万泰生物,20161231,18.77
sh603408,建霖家居,20161231,34.3634
sh603439,贵州三力,20161231,23.1427
sh603489,八方股份,20161231,67.1514
sh603529,爱玛科技,20161231,47.8642
sh603530,神马电力,20161231,26.5562
sh603551,奥普家居,20161231,30.9528
sh603565,中谷物流,20161231,74.8571
sh603590,康辰药业,20161231,24.5994
sh603610,麒盛科技,20161231,13.6982
sh603629,利通电子,20161231,28.3475
sh603662,柯力传感,20161231,9.0388
sh603681,永冠新材,20161231,17.5455
sh603682,锦和商管,20161231,22.0087
sh603687,大胜达,20161231,7.9065
sh603697,有友食品,20161231,24.1174
sh603719,良品铺子,20161231,29.0593
sh603739,蔚蓝生物,20161231,16.503
sh603755,日辰股份,20161231,26.1898
sh603759,海天股份,20161231,5.7862
sh603786,科博达,20161231,26.1314
sh603790,雅运股份,20161231,20.0856
sh603810,丰山集团,20161231,17.333
sh603815,交建股份,20161231,20.6353
sh603867,新化股份,20161231,17.3881
sh603893,瑞芯微,20161231,12.6192
sh603915,国茂股份,20161231,13.2884
sh603931,格林达,20161231,20.9441
sh603948,建业股份,20161231,16.4219
sh603949,雪龙集团,20161231,19.4184
sh603950,长源东谷,20161231,16.9561
sh603967,中创物流,20161231,30.0783
sh603982,泉峰汽车,20161231,13.3391
sh603983,丸美股份,20161231,30.0763
sh603992,松霖科技,20161231,19.762
sh603995,甬金股份,20161231,30.355
sh605001,威奥股份,20161231,16.237
sh605003,众望布艺,20161231,42.1293
sh605005,合兴股份,20161231,20.5169
sh605006,山东玻纤,20161231,14.5416
sh605007,五洲特纸,20161231,34.2804
sh605008,长鸿高科,20161231,13.736
sh605009,豪悦护理,20161231,33.4661
sh605011,杭州热电,20161231,16.7268
sh605016,百龙创园,20161231,17.8669
sh605018,长华集团,20161231,21.6659
sh605028,世茂能源,20161231,34.5219
sh605050,福然德,20161231,23.5575
sh605055,迎丰股份,20161231,54.9123
sh605058,澳弘电子,20161231,14.2527
sh605060,联德股份,20161231,18.0344
sh605066,天正电气,20161231,22.4092
sh605068,明新旭腾,20161231,27.2152
sh605069,正和生态,20161231,18.6155
sh605077,华康股份,20161231,21.1289
sh605080,浙江自然,20161231,25.8525
sh605081,太和水,20161231,12.5365
sh605086,龙高股份,20161231,19.2873
sh605088,冠盛股份,20161231,17.9855
sh605089,味知香,20161231,44.0122
sh605090,九丰能源,20161231,81.6564
sh605098,行动教育,20161231,57.403
sh605099,共创草坪,20161231,35.0338
sh605100,华丰股份,20161231,11.8698
sh605108,同庆楼,20161231,33.6981
sh605111,新洁能,20161231,23.5886
sh605116,奥锐特,20161231,15.7048
sh605117,德业股份,20161231,47.5454
sh605118,力鼎光电,20161231,69.0734
sh605122,四方新材,20161231,19.5883
sh605123,派克新材,20161231,9.101
sh605128,上海沿浦,20161231,19.5227
sh605133,嵘泰股份,20161231,19.8517
sh605136,丽人丽妆,20161231,10.4406
sh605151,西上海,20161231,25.0735
sh605155,西大门,20161231,21.2665
sh605158,华达新材,20161231,30.819
sh605162,新中港,20161231,37.3916
sh605166,聚合顺,20161231,14.8701
sh605168,三人行,20161231,60.6429
sh605169,洪通燃气,20161231,8.2563
sh605177,东亚药业,20161231,15.6563
sh605178,时空科技,20161231,41.1403
sh605179,一鸣食品,20161231,51.3872
sh605180,华生科技,20161231,20.6277
sh605186,健麾信息,20161231,14.9944
sh605188,国光连锁,20161231,21.0715
sh605189,富春染织,20161231,23.0315
sh605196,华通线缆,20161231,8.1187
sh605198,安德利,20161231,7.5908
sh605199,葫芦娃,20161231,26.2356
sh605208,永茂泰,20161231,12.412
sh605218,伟时电子,20161231,30.9526
sh605222,起帆电缆,20161231,35.2553
sh605228,神通科技,20161231,27.5934
sh605255,天普股份,20161231,20.0863
sh605258,协和电子,20161231,57.2628
sh605266,健之佳,20161231,32.047
sh605268,王力安防,20161231,24.1094
sh605277,新亚电子,20161231,32.0182
sh605286,同力日升,20161231,29.3968
sh605287,德才股份,20161231,9.1956
sh605288,凯迪股份,20161231,54.8161
sh605289,罗曼股份,20161231,25.7946
sh605296,神农集团,20161231,32.5414
sh605298,必得科技,20161231,37.2671
sh605299,舒华体育,20161231,22.2695
sh605300,佳禾食品,20161231,28.6425
sh605303,园林股份,20161231,11.3548
sh605318,法狮龙,20161231,41.3791
sh605319,无锡振华,20161231,17.7672
sh605333,沪光股份,20161231,100.8213
sh605336,帅丰电器,20161231,39.0415
sh605337,李子园,20161231,42.746
sh605338,巴比食品,20161231,10.8079
sh605339,南侨食品,20161231,24.0458
sh605358,立昂微,20161231,7.1019
sh605366,宏柏新材,20161231,19.55
sh605369,拱东医疗,20161231,32.1795
sh605376,博迁新材,20161231,37.1728
sh605377,华旺科技,20161231,25.9663
sh605378,野马电池,20161231,39.2285
sh605389,长龄液压,20161231,6.3118
sh605398,新炬网络,20161231,55.51
sh605399,晨光新材,20161231,22.4769
sh605500,森林包装,20161231,13.025
sh605580,恒盛能源,20161231,22.0518
sh688001,华兴源创,20161231,28.4431
sh688002,睿创微纳,20161231,3.8025
sh688003,天准科技,20161231,16.9043
sh688004,博汇科技,20161231,15.1537
sh688005,容百科技,20161231,2.9924
sh688006,杭可科技,20161231,29.7922
sh688007,光峰科技,20161231,28.7279
sh688008,澜起科技,20161231,10.5098
sh688009,中国通号,20161231,14.0604
sh688010,福光股份,20161231,11.2685
sh688011,新光光电,20161231,33.0609
sh688015,交控科技,20161231,17.2993
sh688016,心脉医疗,20161231,33.3235
sh688018,乐鑫科技,20161231,0.3707
sh688019,安集科技,20161231,14.1594
sh688020,方邦股份,20161231,37.8741
sh688021,奥福环保,20161231,4.0173
sh688022,瀚川智能,20161231,5.6816
sh688023,安恒信息,20161231,-0.2048
sh688025,杰普特,20161231,4.8671
sh688026,洁特生物,20161231,19.6759
sh688027,国盾量子,20161231,7.7598
sh688028,沃尔德,20161231,16.5564
sh688029,南微医学,20161231,-11.7949
sh688030,山石网科,20161231,0.5732
sh688033,天宜上佳,20161231,32.3669
sh688036,传音控股,20161231,3.2394
sh688037,芯源微,20161231,3.3675
sh688039,当虹科技,20161231,35.3288
sh688050,爱博医疗,20161231,-0.7956
sh688051,佳华科技,20161231,28.6915
sh688052,纳芯微,20161231,43.9992
sh688055,龙腾光电,20161231,31.0924
sh688056,莱伯泰科,20161231,19.6716
sh688058,宝兰德,20161231,43.5964
sh688060,云涌科技,20161231,33.0821
sh688065,凯赛生物,20161231,11.9353
sh688066,航天宏图,20161231,20.1803
sh688067,爱威科技,20161231,18.6185
sh688068,热景生物,20161231,21.9883
sh688069,德林海,20161231,14.651
sh688077,大地熊,20161231,12.3808
sh688078,龙软科技,20161231,2.8425
sh688080,映翰通,20161231,23.3673
sh688081,兴图新科,20161231,5.1225
sh688083,中望软件,20161231,82.8987
sh688085,三友医疗,20161231,1.9784
sh688086,*ST紫晶,20161231,17.0265
sh688088,虹软科技,20161231,56.1058
sh688089,嘉必优,20161231,12.3846
sh688090,瑞松科技,20161231,8.3658
sh688097,博众精工,20161231,30.0175
sh688098,申联生物,20161231,18.7696
sh688099,晶晨股份,20161231,32.7909
sh688100,威胜信息,20161231,9.9299
sh688101,三达膜,20161231,12.9949
sh688103,国力股份,20161231,27.2692
sh688108,赛诺医疗,20161231,14.1311
sh688109,品茗科技,20161231,54.6351
sh688111,金山办公,20161231,21.8677
sh688116,天奈科技,20161231,5.4295
sh688118,普元信息,20161231,22.6345
sh688123,聚辰股份,20161231,20.5661
sh688126,沪硅产业,20161231,-3.6992
sh688127,蓝特光学,20161231,16.5367
sh688128,中国电研,20161231,34.9763
sh688131,皓元医药,20161231,40.6632
sh688133,泰坦科技,20161231,8.4483
sh688135,利扬芯片,20161231,12.2811
sh688138,清溢光电,20161231,11.2535
sh688139,海尔生物,20161231,17.046
sh688148,芳源股份,20161231,1.7383
sh688150,莱特光电,20161231,23.2403
sh688155,先惠技术,20161231,28.0818
sh688156,路德环境,20161231,12.1624
sh688157,松井股份,20161231,6.3076
sh688159,有方科技,20161231,15.347
sh688160,步科股份,20161231,20.0128
sh688163,赛伦生物,20161231,4.8803
sh688165,埃夫特-U,20161231,-23.2269
sh688166,博瑞医药,20161231,7.7498
sh688167,炬光科技,20161231,8.6087
sh688168,安博通,20161231,14.6377
sh688169,石头科技,20161231,-7.7125
sh688177,百奥泰,20161231,-25.557
sh688178,万德斯,20161231,17.244
sh688181,八亿时空,20161231,9.6505
sh688185,康希诺,20161231,-23.2433
sh688186,广大特材,20161231,15.2
sh688188,柏楚电子,20161231,74.6142
sh688189,南新制药,20161231,9.5079
sh688191,智洋创新,20161231,25.834
sh688196,卓越新能,20161231,11.2734
sh688198,佰仁医疗,20161231,33.1751
sh688200,华峰测控,20161231,29.537
sh688202,美迪西,20161231,29.0442
sh688208,道通科技,20161231,-12.2602
sh688215,瑞晟智能,20161231,21.3704
sh688216,气派科技,20161231,7.4363
sh688221,前沿生物-U,20161231,-7.496
sh688222,成都先导,20161231,-19.4735
sh688223,晶科能源,20161231,27.3947
sh688226,威腾电气,20161231,16.1588
sh688228,开普云,20161231,46.4426
sh688229,博睿数据,20161231,55.9489
sh688233,神工股份,20161231,11.5597
sh688237,超卓航科,20161231,5.617
sh688238,和元生物,20161231,-16.7639
sh688239,航宇科技,20161231,-14.0912
sh688244,永信至诚,20161231,17.8769
sh688255,凯尔达,20161231,16.854
sh688257,新锐股份,20161231,17.5932
sh688258,卓易信息,20161231,13.6548
sh688265,南模生物,20161231,21.506
sh688266,泽璟制药-U,20161231,-117.2063
sh688267,中触媒,20161231,15.3309
sh688268,华特气体,20161231,8.5717
sh688269,凯立新材,20161231,29.1129
sh688277,天智航-U,20161231,-16.3969
sh688278,特宝生物,20161231,6.1315
sh688283,坤恒顺维,20161231,44.9522
sh688285,高铁电气,20161231,7.8362
sh688286,敏芯股份,20161231,12.1131
sh688288,鸿泉物联,20161231,35.0253
sh688291,金橙子,20161231,43.559
sh688292,浩瀚深度,20161231,-15.6574
sh688296,和达科技,20161231,35.0185
sh688298,东方生物,20161231,36.09
sh688299,长阳科技,20161231,14.8911
sh688301,奕瑞科技,20161231,27.3636
sh688303,大全能源,20161231,28.7218
sh688309,*ST恒誉,20161231,12.6811
sh688310,迈得医疗,20161231,14.4631
sh688311,盟升电子,20161231,6.2185
sh688312,燕麦科技,20161231,38.602
sh688315,诺禾致源,20161231,9.3946
sh688317,之江生物,20161231,11.7857
sh688318,财富趋势,20161231,24.3114
sh688319,欧林生物,20161231,-28.6831
sh688321,微芯生物,20161231,2.4575
sh688328,深科达,20161231,17.3868
sh688329,艾隆科技,20161231,12.3257
sh688330,宏力达,20161231,47.4446
sh688333,铂力特,20161231,10.3449
sh688335,复洁环保,20161231,44.1235
sh688336,三生国健,20161231,10.9026
sh688338,赛科希德,20161231,29.8607
sh688339,亿华通-U,20161231,-0.0916
sh688350,富淼科技,20161231,10.7551
sh688351,微电生理-U,20161231,-24.6716
sh688356,键凯科技,20161231,3.2466
sh688357,建龙微纳,20161231,19.8855
sh688358,祥生医疗,20161231,39.9173
sh688359,三孚新科,20161231,13.7062
sh688360,德马科技,20161231,13.3345
sh688363,华熙生物,20161231,21.372
sh688365,光云科技,20161231,8.6981
sh688366,昊海生科,20161231,10.5045
sh688367,工大高科,20161231,2.587
sh688368,晶丰明源,20161231,20.1011
sh688369,致远互联,20161231,27.7401
sh688377,迪威尔,20161231,-7.3165
sh688378,奥来德,20161231,4.1731
sh688379,华光新材,20161231,10.0446
sh688389,普门科技,20161231,2.6641
sh688390,固德威,20161231,40.1773
sh688391,钜泉科技,20161231,17.3891
sh688393,安必平,20161231,14.59
sh688395,正弦电气,20161231,11.4395
sh688398,赛特新材,20161231,3.3772
sh688399,硕世生物,20161231,3.3192
sh688401,路维光电,20161231,16.1634
sh688408,中信博,20161231,8.5079
sh688410,山外山,20161231,5.2605
sh688418,震有科技,20161231,6.7771
